Tanggal Penjualan,ID Produk,Nama Produk,Kategori,Jumlah Terjual,Harga Satuan,Total Penjualan,HPP Satuan,Total HPP,Profit,Margin (%),Period Status
2023-11-01,107,Hiasan Dinding Minimalis,Home & Living,1,30000,30000,23000,23000,7000,23.33,Decline
2023-11-02,26,Jam Alarm Meja,Elektronik,2,18000,36000,14000,28000,8000,22.22,Decline
2023-11-02,96,Sepatu Sandal Jepit,Footwear,1,25000,25000,19000,19000,6000,24.0,Decline
2023-11-02,1,Lampu LED 5W,Elektronik,2,15000,30000,11000,22000,8000,26.67,Decline
2023-11-02,40,Kantong Sleeping Bag,Outdoor & Travel,1,75000,75000,56000,56000,19000,25.33,Decline
2023-11-02,31,Baju Kaus Polos,Clothing & Fashion,1,35000,35000,25000,25000,10000,28.57,Decline
2023-11-02,100,Senter LED Waterproof,Elektronik,1,30000,30000,23000,23000,7000,23.33,Decline
2023-11-02,28,Sikat Lantai Otomatis,Alat Rumah Tangga,1,40000,40000,29000,29000,11000,27.5,Decline
2023-11-02,92,Oximeter,Kesehatan,1,130000,130000,100000,100000,30000,23.08,Decline
2023-11-02,69,Mini Fan USB,Elektronik,1,25000,25000,18000,18000,7000,28.0,Decline
2023-11-03,75,Hanger Plastik 10pcs,Hanger & Penyimpanan,2,20000,40000,14000,28000,12000,30.0,Decline
2023-11-03,47,Smartwatch Basic,Elektronik,1,120000,120000,90000,90000,30000,25.0,Decline
2023-11-03,105,Tempat Tisu Meja,Home & Living,3,12000,36000,9000,27000,9000,25.0,Decline
2023-11-04,28,Sikat Lantai Otomatis,Alat Rumah Tangga,1,40000,40000,29000,29000,11000,27.5,Decline
2023-11-04,88,Lip Balm,Kecantikan & Perawatan,1,12000,12000,9000,9000,3000,25.0,Decline
2023-11-04,32,Celana Pendek Casual,Clothing & Fashion,1,45000,45000,34000,34000,11000,24.44,Decline
2023-11-04,96,Sepatu Sandal Jepit,Footwear,1,25000,25000,18000,18000,7000,28.0,Decline
2023-11-04,59,Panci Stainless 24cm,Alat Rumah Tangga,1,85000,85000,63000,63000,22000,25.88,Decline
2023-11-05,13,Tempat Makan Plastik,Perlengkapan Rumah,2,10000,20000,7000,14000,6000,30.0,Decline
2023-11-05,110,Dompet Mini Wanita,Aksesori Umum,1,25000,25000,19000,19000,6000,24.0,Decline
2023-11-05,101,Gantungan Tas Dinding,Hanger & Penyimpanan,1,15000,15000,10000,10000,5000,33.33,Decline
2023-11-05,27,Penampung Sampah Rumah,Perlengkapan Rumah,1,22000,22000,15000,15000,7000,31.82,Decline
2023-11-07,111,Casing HP Softcase,Aksesori Umum,2,15000,30000,11000,22000,8000,26.67,Decline
2023-11-07,3,Charger USB-C,Elektronik,2,20000,40000,14000,28000,12000,30.0,Decline
2023-11-07,60,Tempat Bumbu Dapur,Alat Rumah Tangga,1,18000,18000,13000,13000,5000,27.78,Decline
2023-11-07,108,Gantungan Baju Dinding,Hanger & Penyimpanan,2,15000,30000,11000,22000,8000,26.67,Decline
2023-11-07,7,Setrika Mini,Alat Rumah Tangga,1,50000,50000,36000,36000,14000,28.0,Decline
2023-11-07,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,63000,63000,27000,30.0,Decline
2023-11-07,27,Penampung Sampah Rumah,Perlengkapan Rumah,1,22000,22000,16000,16000,6000,27.27,Decline
2023-11-07,78,Pembersih Lantai Cair,Kebersihan,1,20000,20000,14000,14000,6000,30.0,Decline
2023-11-07,56,Kotak Perhiasan Kayu,Perlengkapan Rumah,1,35000,35000,25000,25000,10000,28.57,Decline
2023-11-08,1,Lampu LED 5W,Elektronik,2,15000,30000,10000,20000,10000,33.33,Decline
2023-11-08,51,Bola Lampu LED 10W,Elektronik,2,20000,40000,14000,28000,12000,30.0,Decline
2023-11-08,63,Benih Cabe Djitu,Perlengkapan Rumah,1,130000,130000,103000,103000,27000,20.77,Decline
2023-11-08,109,Tempat Kartu Kulit,Aksesori Umum,2,20000,40000,15000,30000,10000,25.0,Decline
2023-11-08,39,Tenda Lipat 2 Orang,Outdoor & Travel,1,160000,160000,121000,121000,39000,24.38,Decline
2023-11-09,107,Hiasan Dinding Minimalis,Home & Living,1,30000,30000,23000,23000,7000,23.33,Decline
2023-11-09,51,Bola Lampu LED 10W,Elektronik,1,20000,20000,14000,14000,6000,30.0,Decline
2023-11-09,31,Baju Kaus Polos,Clothing & Fashion,1,35000,35000,25000,25000,10000,28.57,Decline
2023-11-09,92,Oximeter,Kesehatan,1,130000,130000,101000,101000,29000,22.31,Decline
2023-11-09,117,Power Extension 6 Outlet,Aksesori Umum,1,65000,65000,47000,47000,18000,27.69,Decline
2023-11-10,27,Penampung Sampah Rumah,Perlengkapan Rumah,1,22000,22000,16000,16000,6000,27.27,Decline
2023-11-10,33,Kemeja Katun Slim Fit,Clothing & Fashion,1,65000,65000,50000,50000,15000,23.08,Decline
2023-11-10,4,Speaker Mini Bluetooth,Elektronik,1,60000,60000,47000,47000,13000,21.67,Decline
2023-11-10,38,Kasur Lipat Camping,Outdoor & Travel,1,140000,140000,102000,102000,38000,27.14,Decline
2023-11-10,23,Tas Belanja Lipat,Aksesori Umum,3,10000,30000,7000,21000,9000,30.0,Decline
2023-11-11,1,Lampu LED 5W,Elektronik,1,15000,15000,10000,10000,5000,33.33,Decline
2023-11-11,78,Pembersih Lantai Cair,Kebersihan,1,20000,20000,15000,15000,5000,25.0,Decline
2023-11-11,73,Remote Universal,Elektronik,1,15000,15000,10000,10000,5000,33.33,Decline
2023-11-11,15,Meja Lipat Mini,Furniture Ringan,1,85000,85000,61000,61000,24000,28.24,Decline
2023-11-12,10,Panci Teflon 20cm,Alat Rumah Tangga,1,65000,65000,46000,46000,19000,29.23,Decline
2023-11-12,19,Magic Com Mini,Alat Rumah Tangga,1,130000,130000,95000,95000,35000,26.92,Decline
2023-11-12,66,Buku Tulis 100 Lembar,Edukasi & Hobi,1,10000,10000,7000,7000,3000,30.0,Decline
2023-11-12,90,Masker Medis 50pcs,Kesehatan,1,25000,25000,18000,18000,7000,28.0,Decline
2023-11-12,111,Casing HP Softcase,Aksesori Umum,1,15000,15000,10000,10000,5000,33.33,Decline
2023-11-13,44,Keyboard Mechanical,Elektronik,1,150000,150000,108000,108000,42000,28.0,Decline
2023-11-13,21,Set Sendok Garpu Emas,Perlengkapan Rumah,2,15000,30000,11000,22000,8000,26.67,Decline
2023-11-13,7,Setrika Mini,Alat Rumah Tangga,1,50000,50000,38000,38000,12000,24.0,Decline
2023-11-13,60,Tempat Bumbu Dapur,Alat Rumah Tangga,1,18000,18000,13000,13000,5000,27.78,Decline
2023-11-13,86,Parfum Roll On,Kecantikan & Perawatan,1,15000,15000,11000,11000,4000,26.67,Decline
2023-11-13,117,Power Extension 6 Outlet,Aksesori Umum,1,65000,65000,49000,49000,16000,24.62,Decline
2023-11-13,47,Smartwatch Basic,Elektronik,1,120000,120000,89000,89000,31000,25.83,Decline
2023-11-13,63,Benih Cabe Djitu,Perlengkapan Rumah,1,130000,130000,102000,102000,28000,21.54,Decline
2023-11-13,81,Shampoo Botol,Kecantikan & Perawatan,1,25000,25000,19000,19000,6000,24.0,Decline
2023-11-14,34,Rok Wanita Denim,Clothing & Fashion,1,75000,75000,56000,56000,19000,25.33,Decline
2023-11-14,31,Baju Kaus Polos,Clothing & Fashion,1,35000,35000,26000,26000,9000,25.71,Decline
2023-11-14,43,Mouse Wireless,Elektronik,1,30000,30000,23000,23000,7000,23.33,Decline
2023-11-14,38,Kasur Lipat Camping,Outdoor & Travel,1,140000,140000,107000,107000,33000,23.57,Decline
2023-11-14,45,Speaker Bluetooth Mini,Elektronik,1,50000,50000,39000,39000,11000,22.0,Decline
2023-11-14,42,Kabel Data USB Type-C,Elektronik,3,12000,36000,8000,24000,12000,33.33,Decline
2023-11-14,18,Dispenser Air Manual,Alat Rumah Tangga,1,150000,150000,106000,106000,44000,29.33,Decline
2023-11-15,23,Tas Belanja Lipat,Aksesori Umum,2,10000,20000,7000,14000,6000,30.0,Decline
2023-11-15,64,Kasur Busa Tipis,Alat Rumah Tangga,1,110000,110000,86000,86000,24000,21.82,Decline
2023-11-15,98,Kipas Angin DC,Elektronik,1,40000,40000,30000,30000,10000,25.0,Decline
2023-11-15,58,Dispenser Galon Atas,Alat Rumah Tangga,1,120000,120000,87000,87000,33000,27.5,Decline
2023-11-17,26,Jam Alarm Meja,Elektronik,1,18000,18000,13000,13000,5000,27.78,Decline
2023-11-17,11,Wajan Penggorengan,Alat Rumah Tangga,1,40000,40000,28000,28000,12000,30.0,Decline
2023-11-17,70,Lampu Emergency,Elektronik,1,35000,35000,24000,24000,11000,31.43,Decline
2023-11-17,23,Tas Belanja Lipat,Aksesori Umum,3,10000,30000,7000,21000,9000,30.0,Decline
2023-11-17,26,Jam Alarm Meja,Elektronik,2,18000,36000,13000,26000,10000,27.78,Decline
2023-11-17,100,Senter LED Waterproof,Elektronik,1,30000,30000,23000,23000,7000,23.33,Decline
2023-11-17,47,Smartwatch Basic,Elektronik,1,120000,120000,84000,84000,36000,30.0,Decline
2023-11-18,25,Gantungan Kunci Lucu,Aksesori Umum,3,5000,15000,3000,9000,6000,40.0,Decline
2023-11-18,111,Casing HP Softcase,Aksesori Umum,1,15000,15000,11000,11000,4000,26.67,Decline
2023-11-18,63,Benih Cabe Djitu,Perlengkapan Rumah,1,130000,130000,103000,103000,27000,20.77,Decline
2023-11-18,39,Tenda Lipat 2 Orang,Outdoor & Travel,1,160000,160000,127000,127000,33000,20.62,Decline
2023-11-19,120,Baskom Plastik 10L,Alat Rumah Tangga,1,25000,25000,18000,18000,7000,28.0,Decline
2023-11-19,60,Tempat Bumbu Dapur,Alat Rumah Tangga,1,18000,18000,13000,13000,5000,27.78,Decline
2023-11-19,83,Krim Wajah Siang,Kecantikan & Perawatan,1,45000,45000,32000,32000,13000,28.89,Decline
2023-11-19,64,Kasur Busa Tipis,Alat Rumah Tangga,1,110000,110000,82000,82000,28000,25.45,Decline
2023-11-19,97,Kasur Karpet Lipat,Home & Living,1,90000,90000,63000,63000,27000,30.0,Decline
2023-11-19,60,Tempat Bumbu Dapur,Alat Rumah Tangga,1,18000,18000,12000,12000,6000,33.33,Decline
2023-11-19,71,Kipas Angin Kecil,Elektronik,1,20000,20000,14000,14000,6000,30.0,Decline
2023-11-20,105,Tempat Tisu Meja,Home & Living,2,12000,24000,8000,16000,8000,33.33,Decline
2023-11-20,62,Gelas Minum Plastik,Perlengkapan Rumah,4,8000,32000,5000,20000,12000,37.5,Decline
2023-11-20,70,Lampu Emergency,Elektronik,1,35000,35000,25000,25000,10000,28.57,Decline
2023-11-20,74,Sarung Baju Jas,Hanger & Penyimpanan,2,12000,24000,8000,16000,8000,33.33,Decline
2023-11-20,88,Lip Balm,Kecantikan & Perawatan,2,12000,24000,8000,16000,8000,33.33,Decline
2023-11-20,35,Topi Baseball,Clothing & Fashion,2,15000,30000,10000,20000,10000,33.33,Decline
2023-11-21,70,Lampu Emergency,Elektronik,1,35000,35000,27000,27000,8000,22.86,Decline
2023-11-21,114,Kantong HP Anti Air,Aksesori Umum,1,20000,20000,15000,15000,5000,25.0,Decline
2023-11-21,29,Sabun Cuci Piring Cair,Sembako,3,12000,36000,8000,24000,12000,33.33,Decline
2023-11-21,95,Bandana Couple,Clothing & Fashion,1,15000,15000,10000,10000,5000,33.33,Decline
2023-11-21,62,Gelas Minum Plastik,Perlengkapan Rumah,3,8000,24000,6000,18000,6000,25.0,Decline
2023-11-21,39,Tenda Lipat 2 Orang,Outdoor & Travel,1,160000,160000,115000,115000,45000,28.12,Decline
2023-11-22,97,Kasur Karpet Lipat,Home & Living,1,90000,90000,63000,63000,27000,30.0,Decline
2023-11-22,105,Tempat Tisu Meja,Home & Living,2,12000,24000,9000,18000,6000,25.0,Decline
2023-11-22,114,Kantong HP Anti Air,Aksesori Umum,2,20000,40000,14000,28000,12000,30.0,Decline
2023-11-22,109,Tempat Kartu Kulit,Aksesori Umum,1,20000,20000,15000,15000,5000,25.0,Decline
2023-11-22,71,Kipas Angin Kecil,Elektronik,2,20000,40000,15000,30000,10000,25.0,Decline
2023-11-23,51,Bola Lampu LED 10W,Elektronik,2,20000,40000,15000,30000,10000,25.0,Decline
2023-11-23,109,Tempat Kartu Kulit,Aksesori Umum,1,20000,20000,14000,14000,6000,30.0,Decline
2023-11-23,79,Pewangi Ruangan,Kecantikan & Perawatan,2,15000,30000,10000,20000,10000,33.33,Decline
2023-11-25,42,Kabel Data USB Type-C,Elektronik,1,12000,12000,8000,8000,4000,33.33,Decline
2023-11-25,116,Kabel Data USB A to C,Aksesori Umum,1,15000,15000,11000,11000,4000,26.67,Decline
2023-11-25,72,Kabel HDMI 1.5m,Elektronik,1,25000,25000,18000,18000,7000,28.0,Decline
2023-11-25,98,Kipas Angin DC,Elektronik,1,40000,40000,29000,29000,11000,27.5,Decline
2023-11-25,37,Sepatu Sneakers Pria,Footwear,1,110000,110000,78000,78000,32000,29.09,Decline
2023-11-25,118,Colokan Timer,Aksesori Umum,1,40000,40000,31000,31000,9000,22.5,Decline
2023-11-25,86,Parfum Roll On,Kecantikan & Perawatan,1,15000,15000,11000,11000,4000,26.67,Decline
2023-11-25,81,Shampoo Botol,Kecantikan & Perawatan,1,25000,25000,19000,19000,6000,24.0,Decline
2023-11-25,97,Kasur Karpet Lipat,Home & Living,1,90000,90000,70000,70000,20000,22.22,Decline
2023-11-26,86,Parfum Roll On,Kecantikan & Perawatan,1,15000,15000,11000,11000,4000,26.67,Decline
2023-11-26,1,Lampu LED 5W,Elektronik,1,15000,15000,11000,11000,4000,26.67,Decline
2023-11-26,24,Payung Lipat Transparan,Aksesori Umum,1,25000,25000,19000,19000,6000,24.0,Decline
2023-11-26,47,Smartwatch Basic,Elektronik,1,120000,120000,87000,87000,33000,27.5,Decline
2023-11-26,117,Power Extension 6 Outlet,Aksesori Umum,1,65000,65000,45000,45000,20000,30.77,Decline
2023-11-26,2,Power Bank 2000mAh,Elektronik,1,35000,35000,24000,24000,11000,31.43,Decline
2023-11-26,94,Minyak Kayu Putih,Obat Tradisional,1,10000,10000,7000,7000,3000,30.0,Decline
2023-11-26,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,1,25000,25000,18000,18000,7000,28.0,Decline
2023-11-27,40,Kantong Sleeping Bag,Outdoor & Travel,1,75000,75000,53000,53000,22000,29.33,Decline
2023-11-27,101,Gantungan Tas Dinding,Hanger & Penyimpanan,1,15000,15000,10000,10000,5000,33.33,Decline
2023-11-27,77,Baterai AA isi 4pcs,Sembako,1,25000,25000,19000,19000,6000,24.0,Decline
2023-11-28,72,Kabel HDMI 1.5m,Elektronik,1,25000,25000,17000,17000,8000,32.0,Decline
2023-11-28,63,Benih Cabe Djitu,Perlengkapan Rumah,1,130000,130000,99000,99000,31000,23.85,Decline
2023-11-28,62,Gelas Minum Plastik,Perlengkapan Rumah,3,8000,24000,6000,18000,6000,25.0,Decline
2023-11-28,90,Masker Medis 50pcs,Kesehatan,1,25000,25000,17000,17000,8000,32.0,Decline
2023-11-28,105,Tempat Tisu Meja,Home & Living,2,12000,24000,9000,18000,6000,25.0,Decline
2023-11-29,20,Termos Air Panas,Perlengkapan Rumah,1,35000,35000,24000,24000,11000,31.43,Decline
2023-11-29,38,Kasur Lipat Camping,Outdoor & Travel,1,140000,140000,100000,100000,40000,28.57,Decline
2023-11-29,41,Senter LED Senter Senter,Elektronik,1,20000,20000,14000,14000,6000,30.0,Decline
2023-11-30,35,Topi Baseball,Clothing & Fashion,2,15000,30000,11000,22000,8000,26.67,Decline
2023-11-30,18,Dispenser Air Manual,Alat Rumah Tangga,1,150000,150000,105000,105000,45000,30.0,Decline
2023-11-30,108,Gantungan Baju Dinding,Hanger & Penyimpanan,2,15000,30000,11000,22000,8000,26.67,Decline
2023-11-30,16,Kursi Lipat Ringan,Furniture Ringan,1,70000,70000,54000,54000,16000,22.86,Decline
2023-12-01,105,Tempat Tisu Meja,Home & Living,3,12000,36000,8000,24000,12000,33.33,Decline
2023-12-01,32,Celana Pendek Casual,Clothing & Fashion,1,45000,45000,34000,34000,11000,24.44,Decline
2023-12-01,112,Holder HP Mobil,Aksesori Umum,2,20000,40000,14000,28000,12000,30.0,Decline
2023-12-01,71,Kipas Angin Kecil,Elektronik,2,20000,40000,15000,30000,10000,25.0,Decline
2023-12-01,41,Senter LED Senter Senter,Elektronik,1,20000,20000,14000,14000,6000,30.0,Decline
2023-12-02,91,Thermometer Digital,Kesehatan,1,50000,50000,39000,39000,11000,22.0,Decline
2023-12-02,9,Kipas Angin USB,Elektronik,1,25000,25000,19000,19000,6000,24.0,Decline
2023-12-02,4,Speaker Mini Bluetooth,Elektronik,1,60000,60000,44000,44000,16000,26.67,Decline
2023-12-02,57,Kipas Angin Meja,Elektronik,1,60000,60000,42000,42000,18000,30.0,Decline
2023-12-02,117,Power Extension 6 Outlet,Aksesori Umum,1,65000,65000,50000,50000,15000,23.08,Decline
2023-12-02,120,Baskom Plastik 10L,Alat Rumah Tangga,1,25000,25000,19000,19000,6000,24.0,Decline
2023-12-03,67,Stiker Dekorasi Tembok,Perlengkapan Rumah,1,12000,12000,8000,8000,4000,33.33,Decline
2023-12-03,84,Masker Wajah Sheet,Kecantikan & Perawatan,1,8000,8000,5000,5000,3000,37.5,Decline
2023-12-03,101,Gantungan Tas Dinding,Hanger & Penyimpanan,1,15000,15000,10000,10000,5000,33.33,Decline
2023-12-03,46,Earphone In-Ear,Elektronik,1,25000,25000,18000,18000,7000,28.0,Decline
2023-12-03,78,Pembersih Lantai Cair,Kebersihan,1,20000,20000,15000,15000,5000,25.0,Decline
2023-12-03,26,Jam Alarm Meja,Elektronik,1,18000,18000,14000,14000,4000,22.22,Decline
2023-12-04,16,Kursi Lipat Ringan,Furniture Ringan,1,70000,70000,50000,50000,20000,28.57,Decline
2023-12-04,106,Tempat HP Rotan,Home & Living,1,25000,25000,18000,18000,7000,28.0,Decline
2023-12-04,68,Vas Bunga Plastik,Perlengkapan Rumah,2,15000,30000,11000,22000,8000,26.67,Decline
2023-12-04,113,Tas Selempang Simple,Aksesori Umum,1,45000,45000,35000,35000,10000,22.22,Decline
2023-12-05,40,Kantong Sleeping Bag,Outdoor & Travel,1,75000,75000,54000,54000,21000,28.0,Decline
2023-12-05,31,Baju Kaus Polos,Clothing & Fashion,1,35000,35000,26000,26000,9000,25.71,Decline
2023-12-05,92,Oximeter,Kesehatan,1,130000,130000,96000,96000,34000,26.15,Decline
2023-12-05,98,Kipas Angin DC,Elektronik,1,40000,40000,30000,30000,10000,25.0,Decline
2023-12-06,5,Headphone Earbuds,Elektronik,1,45000,45000,34000,34000,11000,24.44,Decline
2023-12-06,39,Tenda Lipat 2 Orang,Outdoor & Travel,1,160000,160000,126000,126000,34000,21.25,Decline
2023-12-06,16,Kursi Lipat Ringan,Furniture Ringan,1,70000,70000,53000,53000,17000,24.29,Decline
2023-12-06,26,Jam Alarm Meja,Elektronik,2,18000,36000,14000,28000,8000,22.22,Decline
2023-12-06,9,Kipas Angin USB,Elektronik,1,25000,25000,17000,17000,8000,32.0,Decline
2023-12-07,84,Masker Wajah Sheet,Kecantikan & Perawatan,4,8000,32000,6000,24000,8000,25.0,Decline
2023-12-07,81,Shampoo Botol,Kecantikan & Perawatan,1,25000,25000,18000,18000,7000,28.0,Decline
2023-12-07,70,Lampu Emergency,Elektronik,1,35000,35000,26000,26000,9000,25.71,Decline
2023-12-07,30,Lap Microfiber,Perlengkapan Rumah,1,15000,15000,10000,10000,5000,33.33,Decline
2023-12-07,32,Celana Pendek Casual,Clothing & Fashion,1,45000,45000,32000,32000,13000,28.89,Decline
2023-12-07,79,Pewangi Ruangan,Kecantikan & Perawatan,2,15000,30000,10000,20000,10000,33.33,Decline
2023-12-07,62,Gelas Minum Plastik,Perlengkapan Rumah,4,8000,32000,5000,20000,12000,37.5,Decline
2023-12-08,65,Matras Yoga,Edukasi & Hobi,1,45000,45000,33000,33000,12000,26.67,Decline
2023-12-08,102,Suspending Organizer,Hanger & Penyimpanan,2,20000,40000,15000,30000,10000,25.0,Decline
2023-12-08,48,Power Bank 10000mAh,Elektronik,1,90000,90000,63000,63000,27000,30.0,Decline
2023-12-08,50,Router WiFi Portabel,Elektronik,1,160000,160000,118000,118000,42000,26.25,Decline
2023-12-08,21,Set Sendok Garpu Emas,Perlengkapan Rumah,2,15000,30000,11000,22000,8000,26.67,Decline
2023-12-08,6,Rice Cooker Mini,Alat Rumah Tangga,1,90000,90000,66000,66000,24000,26.67,Decline
2023-12-08,115,USB Flashdisk 32GB,Aksesori Umum,1,50000,50000,38000,38000,12000,24.0,Decline
2023-12-08,93,Vitamin C 1000mg,Kesehatan,1,20000,20000,14000,14000,6000,30.0,Decline
2023-12-08,48,Power Bank 10000mAh,Elektronik,1,90000,90000,66000,66000,24000,26.67,Decline
2023-12-10,29,Sabun Cuci Piring Cair,Sembako,1,12000,12000,9000,9000,3000,25.0,Decline
2023-12-10,113,Tas Selempang Simple,Aksesori Umum,1,45000,45000,34000,34000,11000,24.44,Decline
2023-12-10,30,Lap Microfiber,Perlengkapan Rumah,1,15000,15000,11000,11000,4000,26.67,Decline
2023-12-10,29,Sabun Cuci Piring Cair,Sembako,1,12000,12000,9000,9000,3000,25.0,Decline
2023-12-10,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,1,25000,25000,19000,19000,6000,24.0,Decline
2023-12-10,37,Sepatu Sneakers Pria,Footwear,1,110000,110000,77000,77000,33000,30.0,Decline
2023-12-11,99,Speaker Mini Bluetooth,Elektronik,1,50000,50000,36000,36000,14000,28.0,Decline
2023-12-11,105,Tempat Tisu Meja,Home & Living,3,12000,36000,9000,27000,9000,25.0,Decline
2023-12-11,36,Kacamata Hitam Fashion,Clothing & Fashion,1,40000,40000,31000,31000,9000,22.5,Decline
2023-12-12,37,Sepatu Sneakers Pria,Footwear,1,110000,110000,87000,87000,23000,20.91,Decline
2023-12-12,61,Piring Plastik Set 10pcs,Perlengkapan Rumah,1,25000,25000,19000,19000,6000,24.0,Decline
2023-12-12,54,Gantungan Kunci Logam,Aksesori Umum,9,3000,27000,2000,18000,9000,33.33,Decline
2023-12-13,74,Sarung Baju Jas,Hanger & Penyimpanan,2,12000,24000,8000,16000,8000,33.33,Decline
2023-12-13,17,Kipas Angin Standing,Elektronik,1,120000,120000,85000,85000,35000,29.17,Decline
2023-12-13,43,Mouse Wireless,Elektronik,1,30000,30000,22000,22000,8000,26.67,Decline
2023-12-13,94,Minyak Kayu Putih,Obat Tradisional,3,10000,30000,7000,21000,9000,30.0,Decline
2023-12-13,16,Kursi Lipat Ringan,Furniture Ringan,1,70000,70000,54000,54000,16000,22.86,Decline
2023-12-13,88,Lip Balm,Kecantikan & Perawatan,2,12000,24000,8000,16000,8000,33.33,Decline
2023-12-13,37,Sepatu Sneakers Pria,Footwear,1,110000,110000,86000,86000,24000,21.82,Decline
2023-12-13,71,Kipas Angin Kecil,Elektronik,1,20000,20000,14000,14000,6000,30.0,Decline
2023-12-13,109,Tempat Kartu Kulit,Aksesori Umum,1,20000,20000,15000,15000,5000,25.0,Decline
2023-12-14,21,Set Sendok Garpu Emas,Perlengkapan Rumah,2,15000,30000,11000,22000,8000,26.67,Decline
2023-12-14,39,Tenda Lipat 2 Orang,Outdoor & Travel,1,160000,160000,124000,124000,36000,22.5,Decline
2023-12-14,21,Set Sendok Garpu Emas,Perlengkapan Rumah,2,15000,30000,11000,22000,8000,26.67,Decline
2023-12-14,96,Sepatu Sandal Jepit,Footwear,1,25000,25000,19000,19000,6000,24.0,Decline
2023-12-14,51,Bola Lampu LED 10W,Elektronik,1,20000,20000,14000,14000,6000,30.0,Decline
2023-12-14,33,Kemeja Katun Slim Fit,Clothing & Fashion,1,65000,65000,51000,51000,14000,21.54,Decline
2023-12-14,22,Kotak Bekal Makanan,Perlengkapan Rumah,1,20000,20000,14000,14000,6000,30.0,Decline
2023-12-15,2,Power Bank 2000mAh,Elektronik,1,35000,35000,25000,25000,10000,28.57,Decline
2023-12-15,117,Power Extension 6 Outlet,Aksesori Umum,1,65000,65000,47000,47000,18000,27.69,Decline
2023-12-15,44,Keyboard Mechanical,Elektronik,1,150000,150000,118000,118000,32000,21.33,Decline
2023-12-15,95,Bandana Couple,Clothing & Fashion,2,15000,30000,10000,20000,10000,33.33,Decline
2023-12-15,106,Tempat HP Rotan,Home & Living,1,25000,25000,19000,19000,6000,24.0,Decline
2023-12-15,31,Baju Kaus Polos,Clothing & Fashion,1,35000,35000,25000,25000,10000,28.57,Decline
2023-12-15,32,Celana Pendek Casual,Clothing & Fashion,1,45000,45000,35000,35000,10000,22.22,Decline
2023-12-15,30,Lap Microfiber,Perlengkapan Rumah,2,15000,30000,10000,20000,10000,33.33,Decline
2023-12-16,25,Gantungan Kunci Lucu,Aksesori Umum,3,5000,15000,3000,9000,6000,40.0,Decline
2023-12-16,118,Colokan Timer,Aksesori Umum,1,40000,40000,31000,31000,9000,22.5,Decline
